subject,predicate,object
GO_0072341,rdf-schema#subClassOf,GO_0005488
GO_1901659,rdf-schema#subClassOf,GO_1901657
Nc212de617b0d4244a60a0dde5f3772f2,22-rdf-syntax-ns#rest,N3f48e6792a5143a9aa203d66fa9948d8
GO_0075287,owl#equivalentClass,Ne59cac98b4534900929f98d6418ad2bd
GO_0016987,owl#equivalentClass,Nc6c82f55c274402cb349b16dd1060d85
GO_0052907,rdf-schema#subClassOf,GO_0008988
GO_0004140,rdf-schema#subClassOf,GO_0016301
N6cae3b7c2fc24a6ab81e514369ef9a15,22-rdf-syntax-ns#first,GO_0140657
GO_0002089,rdf-schema#subClassOf,GO_0009653
GO_0043409,rdf-schema#subClassOf,GO_0043408
GO_0006227,rdf-schema#subClassOf,GO_0009221
GO_0061459,rdf-schema#subClassOf,GO_0015179
GO_0016868,oboInOwl#hasAlternativeId,GO:0016777
N2a63f26772b44ee49633de8f67013071,owl#onProperty,BFO_0000050
Nfd5d43870c9445f5adc4c6e85afa448a,owl#someValuesFrom,GO_0042734
Nfaad652e1c6347c1ad7d42c5a592fe27,owl#someValuesFrom,GO_0043603
N436ed31042c74eea95e98778d0d9db7f,22-rdf-syntax-ns#first,N3cfe1504f19a4d129c4f4378c478770b
GO_0001808,rdf-schema#subClassOf,GO_0002884
GO_0043709,rdf-schema#subClassOf,GO_0043708
GO_0038114,rdf-schema#subClassOf,GO_0019221
GO_0003682,oboInOwl#inSubset,go#goslim_drosophila
GO_0035772,rdf-schema#subClassOf,GO_0019221
Neacae2f1e60d4efdac68ca7f2cae3a59,22-rdf-syntax-ns#rest,N9836fca471c149f0a12051415ccefbfd
GO_0015558,rdf-schema#subClassOf,GO_0005310
GO_0032055,owl#equivalentClass,N39263b7aee5d43d2ae31ecc906153d9f
Na14a59c1a7cc4ff8afcbcfaa0fca2f20,owl#onProperty,BFO_0000066
GO_1903146,rdf-schema#subClassOf,Ne8996d2defd24f448928484fbdea4673
Ndddd1111c6f0422197a1239e18539ab0,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0046637,rdf-schema#subClassOf,N5a9beebae94646bfbc0ab685190adebb
GO_0030509,oboInOwl#hasAlternativeId,GO:0008101
GO_0033083,rdf-schema#subClassOf,N749137a63f604ec3a82d430387f9973c
GO_0008175,rdf-schema#subClassOf,GO_0008173
GO_1900441,rdf-schema#subClassOf,Nc8b89abc631b441a9c0836c91c9502e3
GO_0018731,rdf-schema#subClassOf,GO_0052689
Nc83deac124cc47f494b1eaeed3b02e5d,owl#someValuesFrom,GO_0019344
GO_0006643,rdf-schema#subClassOf,GO_0044255
GO_0098809,rdf-schema#subClassOf,GO_0016661
N9433ee5945c94acda42a2aad1ca7631f,owl#intersectionOf,N3226f782e5404820b02844000cf5234a
N86a68f21801449b38ea186df3e4dee5d,owl#onProperty,RO_0002211
N3769a81f8af34b308f94858a9182357a,owl#onProperty,BFO_0000051
GO_0044114,oboInOwl#hasAlternativeId,GO:0044122
GO_0006066,oboInOwl#inSubset,go#goslim_pir
Nc323abe9d8f8427a9596ae1356bd9766,owl#onProperty,BFO_0000050
Na50dc9d81c1147a094b367775510473f,owl#onProperty,RO_0002211
N58b022f4f418474fb6cb7274f006af55,owl#onProperty,RO_0002211
N8425728b4b594c279cf6c3801f942f04,owl#onProperty,RO_0002213
GO_0010638,rdf-schema#subClassOf,GO_0051130
GO_0070617,rdf-schema#subClassOf,GO_0045936
Nee82352dd1324c0198022256052b06ba,22-rdf-syntax-ns#first,GO_0000178
GO_1901379,rdf-schema#subClassOf,GO_0043266
N6e7941f420644044a01f8ce1f2d13a75,22-rdf-syntax-ns#first,GO_0065007
GO_0070656,rdf-schema#subClassOf,GO_0042490
GO_0046164,rdf-schema#subClassOf,GO_0044282
GO_0008974,rdf-schema#subClassOf,GO_0016301
GO_0045939,owl#equivalentClass,N5cd9ad2367584b8a834bfa58de23b409
GO_0048332,rdf-schema#subClassOf,GO_0048729
N847084a910814661974137bda302ed8c,owl#intersectionOf,N49666de77acf4af1b8ace91ff9418966
GO_0051955,rdf-schema#subClassOf,Nf6b9cad0b99d42379d08d7627b8b6809
GO_0038023,oboInOwl#inSubset,go#goslim_chembl
GO_0007338,rdf-schema#subClassOf,GO_0009566
GO_0150032,rdf-schema#subClassOf,GO_0150031
GO_0006351,oboInOwl#inSubset,go#goslim_pombe
Ndfeb1787fcfb489b9a77e4d3cfa9fc48,22-rdf-syntax-ns#rest,N2b81d54a11eb461a8ff335c6dbd6401a
Nce916a5c88a7483eb978c18e5821322b,22-rdf-syntax-ns#first,N7d009fda1eb34488a7d25878629a3988
GO_0016989,rdf-schema#subClassOf,GO_0003714
GO_0086060,owl#equivalentClass,Nd49c5e84168c4b58a68d2f99aea86304
Ne2bf57dd7238434b91d4f331f737f203,owl#someValuesFrom,GO_0005737
GO_0051962,rdf-schema#subClassOf,Ncd1944721d734be8a9806dc4f9a41674
GO_0001708,rdf-schema#subClassOf,N5ec9f63e42e742c3a3d587941f6173d6
N86c28b0be665433d8e5f4f2fef94af59,owl#someValuesFrom,GO_0003984
GO_1904951,owl#equivalentClass,N5ae20cba6ff940a4a108f9d1f839be46
GO_0061691,rdf-schema#subClassOf,GO_0061687
N8512caabde3746668c7d52891386ccd8,owl#onProperty,BFO_0000050
GO_0002794,rdf-schema#subClassOf,Nfb9283d078c243c38dbc8c65becec9fa
GO_0048180,rdf-schema#subClassOf,GO_0032991
GO_0050922,owl#equivalentClass,N163c4eced853451ba9ab55cb8b4d7196
GO_0003924,oboInOwl#inSubset,go#goslim_yeast
N19729f18f092475cae9e0c5b602adecb,owl#onProperty,BFO_0000050
GO_0006310,oboInOwl#inSubset,go#goslim_pombe
GO_0009788,rdf-schema#subClassOf,GO_0009968
GO_1902042,rdf-schema#subClassOf,GO_2001237
GO_0034404,rdf-schema#subClassOf,GO_0034654
GO_0042803,rdf-schema#subClassOf,GO_0046983
Nfb14b3b3ebfa43089febfac6518b397c,owl#intersectionOf,Nb3054d14a7534a78b00f325c857e1af6
N205b799381504a36ac0df6f16fc546f3,22-rdf-syntax-ns#first,N2177d147e505449c91f22c2eaf31d624
N6995520ba6c34f3c9110d540397c9a31,owl#someValuesFrom,GO_0061551
GO_0023061,owl#equivalentClass,N4e96014856c64afaab62a42b6e63a088
GO_0140677,rdf-schema#subClassOf,GO_0098772
GO_0099500,rdf-schema#subClassOf,GO_0006906
Nfcab64c548604b1ab1c90332d8188590,owl#someValuesFrom,GO_0086001
GO_0010894,rdf-schema#subClassOf,GO_0050810
GO_0042814,rdf-schema#subClassOf,GO_0009826
GO_0009428,rdf-schema#subClassOf,N6b73ae5166c54bfb838878f66d0ade30
N0df8d8ff712a4955ae8fda78309242f5,22-rdf-syntax-ns#first,N3700f1a0312a4020b3b5cc377a9e977e
N3d583fd57b144dd097d8cd8cfdbc44a2,owl#onProperty,RO_0002211
GO_0006777,rdf-schema#subClassOf,N8ac97b19fba540b9b45d7f4e66429c1b
Nbf80f87f5a014e2eabbe544208487cab,22-rdf-syntax-ns#first,GO_0065007
Nbce1b3149dad46b8a6ccd2a886a7689b,owl#someValuesFrom,GO_0110072
GO_0008233,rdf-schema#subClassOf,GO_0140096
GO_0042394,oboInOwl#consider,GO:0018990
GO_0015826,rdf-schema#subClassOf,GO_0015804
GO_2000646,rdf-schema#subClassOf,N8d72dea49f0d4ce185a860f5cd284e9b
GO_0019460,rdf-schema#subClassOf,GO_0006543
GO_0016740,oboInOwl#inSubset,go#goslim_chembl
GO_0051983,owl#equivalentClass,N5131b84953874507b45c4b15fb39980b
GO_1904359,rdf-schema#subClassOf,GO_0050793
Nd91b206ea6244018a0f258ef15037ad5,22-rdf-syntax-ns#rest,N78e1bb480e2e4d3d91b989544ad98373
N7ab4695fcd61488186ad3075d88909fc,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0033137,rdf-schema#subClassOf,Ndad61707347944d1864fa223b2207e8d
GO_0031328,owl#equivalentClass,N60122cedf35e453b99b4410b59840ef9
GO_0016765,rdf-schema#subClassOf,GO_0016740
N5f600be274ac49b0a0cc8df255bcde2b,22-rdf-syntax-ns#rest,Nd56f526ed64d4f3c890fee15f51d5409
GO_0015514,rdf-schema#subClassOf,GO_0015562
RO_0002213,rdf-schema#subPropertyOf,RO_0002211
GO_0004385,rdf-schema#subClassOf,N5291e3d76fea41bc882c15e3aa903858
GO_0031018,rdf-schema#subClassOf,Nd09e0c575aab46c68f038a2c87a100d6
GO_0032392,oboInOwl#inSubset,go#goslim_pir
GO_0009262,rdf-schema#subClassOf,GO_1901135
N72268c93f5b142ef963cbc0eecc59881,owl#onProperty,RO_0002211
GO_0018102,oboInOwl#inSubset,go#gocheck_do_not_annotate
N56d36d8132f44c72a6b1feba452b349f,owl#onProperty,BFO_0000050
GO_0009222,rdf-schema#subClassOf,GO_0009218
Nfa46633b4b9e4031b4fca494199849a2,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N39f008586651419b8374d5684eefdbac,22-rdf-syntax-ns#first,N7976a7ad634a416cab70ca4d60c7e245
GO_0140013,rdf-schema#subClassOf,GO_1903046
GO_0048585,owl#equivalentClass,N05c12f419c0a4e93bbbd0c7298e8863b
GO_0071396,rdf-schema#subClassOf,GO_0070887
N6a2c01309c464ff3ba7b79adc47b6b7c,22-rdf-syntax-ns#first,GO_0065007
N79ff57c3aa9349958441736048c78415,owl#someValuesFrom,GO_0006744
N1dbde0afa52244008c66fb12415e0397,22-rdf-syntax-ns#first,Nc558aa8d527148f293d99105df86bf2c
GO_0031949,owl#equivalentClass,N4154911add814dbb91a4a065b03d767b
GO_0045321,rdf-schema#subClassOf,GO_0002376
GO_0044848,oboInOwl#inSubset,go#gocheck_do_not_annotate
GO_0032784,owl#equivalentClass,N7ebdb025c7b84825a1f3bd5550c6fb89
GO_2000380,owl#equivalentClass,Nfbd7a71428984821adc9a9ea992408e1
N184c3de22d7747069f7801c2c8bffe34,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N1c0b662347944039bb13931ff3602582,owl#onProperty,RO_0002213
GO_0071171,rdf-schema#subClassOf,N99819cc3146341b29d5a4450aede722f
Ndb520259f6984e76bf5d5122a9ae00a8,owl#intersectionOf,N055b45cd89004df2a7197d2a139440b2
GO_0035516,oboInOwl#hasAlternativeId,GO:0103051
Nf5790938c0104ef7a19eeb663db93938,owl#intersectionOf,N3870d1dc6d984b5dab8f5d6e157dd954
GO_0009536,oboInOwl#inSubset,go#goslim_plant
GO_0051643,rdf-schema#subClassOf,GO_0051640
GO_0043628,rdf-schema#subClassOf,GO_0031123
GO_0022890,oboInOwl#hasAlternativeId,GO:0072510
GO_0008233,oboInOwl#hasAlternativeId,GO:0070010
Nd16dfa53c7894fb4b9cfc4539fdbed02,owl#someValuesFrom,GO_0002183
GO_0042481,owl#equivalentClass,N895686e1324f479fb7784144cc3f488b
Nbcb4977c27b044fc952986a7b09e9182,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0016042,oboInOwl#hasAlternativeId,GO:0006724
GO_0055035,owl#equivalentClass,Nb2b780da65524cdf81100a7e199b334e
GO_0021758,rdf-schema#subClassOf,N8bd99cc2b5c7491eb528aad72301f191
N01ed82b0d2c9477fab8abf1f526d5c7a,owl#intersectionOf,Nbdea6302cfc648358d2ee0460299c59a
GO_0007586,oboInOwl#inSubset,go#goslim_pir
GO_0062057,rdf-schema#subClassOf,GO_0015297
N60cd49d6e8ed42428dc47edce3f2c63b,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
Nd7461a80d0644ac2abad540da0659a10,owl#onProperty,BFO_0000050
N419abb9202ce43db987a830a2d27c6f6,owl#someValuesFrom,GO_0071266
GO_0019650,rdf-schema#subClassOf,N11b356c2792b418e9f509b40d06762b0
N48cec4b521474c5bb1af43c628276c98,owl#someValuesFrom,GO_0033260
GO_1905086,rdf-schema#subClassOf,GO_1905085
GO_0060090,oboInOwl#inSubset,go#goslim_euk_cellular_processes_ribbon
Nd0a9896e4cf642318f3c91abb9749557,owl#someValuesFrom,GO_0072655
Ndc6d7bcb87634b3b936f10a96dae3a86,22-rdf-syntax-ns#first,GO_0065007
GO_0047724,rdf-schema#subClassOf,GO_0008477
Ndad5fa1c6cb04af7bfccdce1b0ca04e6,22-rdf-syntax-ns#rest,N61faa7b12090448db41d6e692b686bb8
GO_0019682,rdf-schema#subClassOf,GO_0006081
GO_1903076,owl#equivalentClass,N3103220b50fa43e692da0d20b0d8f61b
N98feb6f9ffb246a69b970bfdd1294eba,owl#intersectionOf,N02d9104a8d3f4008bd841f59a4f77dc1
GO_0032991,oboInOwl#inSubset,go#goslim_pir
GO_0016758,rdf-schema#subClassOf,GO_0016757
N7deeec6bdc9e45d5b8249b3fe2e3e361,owl#onProperty,RO_0002211
GO_0015420,rdf-schema#subClassOf,N35a0a910c96e4bb38bd1b81d70e52e20
N963b5104ad244611b03fdc76828f60ff,owl#onProperty,BFO_0000050
Ne40da17703684aaca34dc1c1601fc479,owl#someValuesFrom,GO_0008630
GO_0006096,rdf-schema#subClassOf,GO_0019364
GO_0010498,rdf-schema#subClassOf,GO_0051603
GO_0003896,oboInOwl#hasAlternativeId,GO:0003898
GO_0051581,rdf-schema#subClassOf,Nbb1668a53b0f409e8b4f00adbd3d0e42
Nbf5ad3a7441245ef8fb172bab488870d,owl#someValuesFrom,GO_0045261
Nb4d0cd9cc74e4c3c8d0836dec2608d8e,owl#intersectionOf,Ndaefa6ce88fd48e78a72b9e8658433ae
N20b47ff32f904803a99054f37f5067ec,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0031327,rdf-schema#subClassOf,Nbab5d1c1bc0e478c9dab889fd7c945a4
N6393ac17af294123b5745e404c802ae7,22-rdf-syntax-ns#first,GO_0065007
GO_0000724,rdf-schema#subClassOf,GO_0000725
GO_0006689,rdf-schema#subClassOf,GO_0001573
GO_0043933,rdf-schema#subClassOf,GO_0016043
GO_0061064,rdf-schema#subClassOf,GO_0048581
N4454cd268be34308b60b33b6dcf7b4c6,owl#someValuesFrom,GO_0016032
GO_0042246,rdf-schema#subClassOf,GO_0048589
GO_0040007,oboInOwl#inSubset,go#goslim_pir
GO_0008283,rdf-schema#subClassOf,GO_0009987
GO_0070819,rdf-schema#subClassOf,GO_0070818
Na3b7dd197efd47d5b1c4509aabd38df0,owl#intersectionOf,Nb2f184214ace4bd19000dd395562df23
GO_0016635,rdf-schema#subClassOf,GO_0016627
GO_0019221,rdf-schema#subClassOf,N3d9ce908c68f4d46bfa99f73d1ca8f2f
Ne6d56826d0de43d5b0497caade807949,22-rdf-syntax-ns#first,GO_0065007
GO_0033875,rdf-schema#subClassOf,GO_0033865
GO_0045920,rdf-schema#subClassOf,N30e9abab63bd4b3499c81835217bb2ad
GO_0071450,rdf-schema#subClassOf,GO_0000305
GO_0071823,rdf-schema#subClassOf,GO_0043933
GO_0043939,rdf-schema#subClassOf,GO_0043937
GO_0030973,rdf-schema#subClassOf,GO_0043168
N8bae5d13eb0e4dacba6528cc4a251a79,owl#intersectionOf,Na7c2e8a6492c49a784913856cb928d9a
GO_0098590,oboInOwl#inSubset,go#gocheck_do_not_annotate
N1e670adc7d3b49c1ac391fa62c918b2a,22-rdf-syntax-ns#first,N9bfab7f416f14ccf96ff1c3306abc0fe
GO_0005768,rdf-schema#subClassOf,GO_0031410
GO_0022600,rdf-schema#subClassOf,Naa185574cc944446b0015ca0356581fc
GO_0007165,oboInOwl#inSubset,go#goslim_chembl
Nf950d78a525a461da0070e87702123eb,22-rdf-syntax-ns#rest,N04ff3afce98a449ba440c0ebe3f9ddfb
GO_0019682,rdf-schema#subClassOf,GO_1901135
GO_0045927,rdf-schema#subClassOf,GO_0048518
Nf61e000a707c481ca24d2e782cb7339b,owl#onProperty,BFO_0000050
GO_0022857,oboInOwl#inSubset,go#goslim_yeast
N57696cee6c7542e88ba4b5b39a663678,owl#onProperty,BFO_0000050
N7b00f751a801417391e4144530a18519,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0032049,rdf-schema#subClassOf,GO_0032048
N3b0ddcfe7d4744b6acd6767fb5e5ec87,owl#intersectionOf,N31f75ac0017e4b3082d72901b617c64e
GO_0033043,owl#equivalentClass,Naa1ce09841f84f0f94e4360bfadeedbc
GO_1900909,rdf-schema#subClassOf,GO_0009892
GO_0001568,rdf-schema#subClassOf,GO_0048856
GO_0016887,oboInOwl#hasAlternativeId,GO:0004002
GO_1903018,owl#equivalentClass,N17f89905224542e59db5444ea5cbe4d0
GO_1903034,rdf-schema#subClassOf,Nc7204477ebe94bfba88028f964a7b144
N808de8e3e49646f0a9c05432a19751dd,22-rdf-syntax-ns#rest,Nc241719a19d34f92b87a663fb9936aff
GO_1904297,owl#equivalentClass,N878682851dfb4068abe889e4bbd98597
GO_0051149,rdf-schema#subClassOf,GO_0051147
N781e001951694a6592be0030a72e7e67,22-rdf-syntax-ns#first,GO_0006417
GO_0032805,rdf-schema#subClassOf,GO_0045732
N56a5fc5bb2fc409aad0c4ae48cb32a51,22-rdf-syntax-ns#first,GO_0065007
GO_0016482,rdf-schema#subClassOf,Nab5cc246919f4423be284044251066fd
GO_0003871,rdf-schema#subClassOf,GO_0042085
GO_0002441,owl#equivalentClass,N5382949346d946d09686cf2c35643f43
GO_1903146,rdf-schema#subClassOf,GO_0010821
GO_0001960,rdf-schema#subClassOf,GO_0001959
GO_0004520,rdf-schema#subClassOf,GO_0004536
GO_0043908,rdf-schema#subClassOf,GO_0140101
GO_0003700,oboInOwl#hasAlternativeId,GO:0000130
N0a2aa4a0c88647d1a286ce2a54d8c8d2,22-rdf-syntax-ns#first,GO_0065007
GO_0023056,rdf-schema#subClassOf,GO_0023051
N373112421c6b405383df4177ec166e0d,owl#intersectionOf,N197a809c2ed24d67bfd72665d76ffa3a
GO_0042167,rdf-schema#subClassOf,GO_0046149
GO_2001188,rdf-schema#subClassOf,GO_0050776
GO_0045920,owl#equivalentClass,Nf82069e38fd043fda951f5560ea0a5bb
GO_0014745,rdf-schema#subClassOf,GO_0051241
GO_0033218,oboInOwl#inSubset,go#goslim_pir
GO_0002697,owl#equivalentClass,Ne014df219f714f2280692488da414763
GO_0051588,rdf-schema#subClassOf,GO_0051049
Nd9a889bdb29c4abe92db8dd7ec0fef0f,owl#someValuesFrom,GO_0072331
N7adbdf82b3d144139b165eb23f3003af,owl#onProperty,RO_0002211
N46243e92c92442f4b83c781e26befc59,owl#someValuesFrom,GO_0008233
Nd7b24e90c19b460f86c13c413c9eb417,22-rdf-syntax-ns#rest,N4329736760b14b1aa1beef6951ee6727
GO_0000162,rdf-schema#subClassOf,GO_0046219
GO_0008517,rdf-schema#subClassOf,GO_0072349
N1424e54a343f45c58490865749127a99,owl#onProperty,BFO_0000050
N31abeb4bd85b429fbbce8e2f300efc6b,owl#onProperty,BFO_0000051
GO_0046052,rdf-schema#subClassOf,GO_0046051
GO_0008134,oboInOwl#inSubset,go#goslim_chembl
GO_0071183,rdf-schema#subClassOf,GO_0098797
GO_1902903,rdf-schema#subClassOf,Nf17c44c21b31481d9ea2e2d4466ec021
N50b4dcb8ee4b47ae8f5fa7beb2d57d95,owl#someValuesFrom,GO_0051301
Nf92fad94b363438abeb679813c587f08,owl#intersectionOf,N39e76e4dd74b4f1aadc1a934e5d2e4e4
GO_0016209,oboInOwl#inSubset,go#goslim_plant_ribbon
GO_0018205,oboInOwl#inSubset,go#gocheck_do_not_annotate
GO_0019214,oboInOwl#consider,GO:0043129
GO_0007140,rdf-schema#subClassOf,GO_0140013
GO_0090324,rdf-schema#subClassOf,GO_0002082
GO_0010604,owl#equivalentClass,N76855a154af0421f8b86677c1237bb47
GO_0002565,rdf-schema#subClassOf,GO_0016444
N69cb5f02e67d4f10b09b98f3daf031aa,22-rdf-syntax-ns#first,N5702712e6bca43e19fb832034be065d3
N829dff654f4541a3ba5f6d25494d4270,22-rdf-syntax-ns#first,GO_0065007
N2773c2a62fd94d5aac001d7b38354652,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0005856,oboInOwl#inSubset,go#goslim_mouse
GO_0035556,owl#equivalentClass,N912134f19d224004ad7beeee1a9e6ebf
GO_0001839,rdf-schema#subClassOf,N841a8e677f454f6b8f9058f036d4ddb1
Ne200f0d1480a4c8bacde18e71d6da939,22-rdf-syntax-ns#first,Ncb1972c9b521493498e4e176ba8d2a24
N1e72e44e164944698a8ca0a46324e587,22-rdf-syntax-ns#first,N4c7a8908bc54400196c3e18ccb604e3c
N4a92ce1b753c4f4ba1a9bec889b75cab,owl#intersectionOf,Nc7fb6700e4e6483aa1a916077fa4cd78
GO_1902229,owl#equivalentClass,Ndbb61bf5e90d4dd49edfd6d22e8c81f7
N42cfe4d390124dabbd1e2bff20b94a5e,owl#onProperty,BFO_0000050
N917d64d6d935424599d65bdc7fca34f7,owl#onProperty,BFO_0000050
Ne2a7013aecb34650b11c2fd0c313bb3a,22-rdf-syntax-ns#first,N3f164ec24aa1416b848d2227c483da20
Nfaf5fae7ab4c485abddfdcd483825a3d,owl#onProperty,BFO_0000050
N5ee198b9d0414253a73cb7f6aa1662a8,owl#someValuesFrom,GO_0048364
GO_0030243,oboInOwl#hasAlternativeId,GO:0016177
GO_0023052,oboInOwl#inSubset,go#goslim_yeast
GO_0008152,oboInOwl#inSubset,go#goslim_pir
N46632d1ff32c40298cee41822aca54c2,22-rdf-syntax-ns#first,N87daa1b907d545b88a2371772bdfe703
GO_0033472,rdf-schema#subClassOf,GO_0033471
GO_0050896,oboInOwl#inSubset,go#goslim_agr
Nbff809020f914bcab36877ae0802f1e2,owl#onProperty,RO_0002211
Nadb0a2bc343747019ef6393f593cc5cf,22-rdf-syntax-ns#first,GO_0086009
GO_0042908,rdf-schema#subClassOf,GO_0006810
N6ec470d93449418985efc6c71776db3f,22-rdf-syntax-ns#first,N8512caabde3746668c7d52891386ccd8
GO_0009167,rdf-schema#subClassOf,GO_0009161
GO_0000236,oboInOwl#inSubset,go#gocheck_do_not_annotate
GO_1902343,rdf-schema#subClassOf,N3b9e3221463f461d975253b038379490
GO_0033281,rdf-schema#subClassOf,GO_0098797
GO_0060734,rdf-schema#subClassOf,GO_1905897
N3b74e48082254a2182d297bd4726988a,22-rdf-syntax-ns#rest,N1dc3b4e2061f49789325f2f8a14119de
GO_0070784,rdf-schema#subClassOf,N1c73c7b242a14fd9ba782829fe833a03
N375e5b394a4844cda5e1c41cba874cf4,owl#intersectionOf,N8b07cfe0cc4c4d60a6895aed8badbc64
GO_0015081,rdf-schema#subClassOf,N29389c9ec1834d9985b62e2958d9b3d1
N86ac1c93caab493fbf4f21840d08bc42,owl#intersectionOf,N57b15a71edad44b5b6eb247334a6f643
N7a5a148365c044af937a19aa57b12755,owl#onProperty,BFO_0000050
GO_0050879,oboInOwl#inSubset,go#goslim_pir
GO_0014015,rdf-schema#subClassOf,GO_0050769
N0a00e2de2f884db98e24a34171b60fe7,owl#onProperty,RO_0002212
GO_0061326,rdf-schema#subClassOf,N917d64d6d935424599d65bdc7fca34f7
GO_0090104,rdf-schema#subClassOf,N44a47184578f46fb998cb5f1d688158e
GO_0061053,rdf-schema#subClassOf,GO_0060429
N4c494cb6815a4503bb5d2eaf651f8a2d,22-rdf-syntax-ns#first,GO_0065007
N1de78132fd0644df952704ac7d0dc34d,owl#intersectionOf,N53a647542f02498085efd985aa8a04b0
N03c3a9d83e7e4d68859cd2a79abb35a0,owl#onProperty,BFO_0000050
GO_0042575,rdf-schema#subClassOf,GO_0140535
GO_0008348,rdf-schema#subClassOf,N667242ffa8bb4ae5a127fc701c4d0a3b
GO_1903007,owl#equivalentClass,N322bfb3112024c11b56376ccead24a51
N07ef80da3bd74df68130a06ff9916c8f,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
Nf1d78993e63740598e8ef002f30878e5,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
N2a3154c1de4a4325aabf944cf9534808,owl#onProperty,RO_0002211
Na1a556bc91bb48daa8f218be262fb595,22-rdf-syntax-ns#rest,N3f4e7b1e67974340a5fde59a9808b637
N08a3fc21e6b545d3afb7a91623e38933,owl#onProperty,RO_0002211
N951bd42faf7a4f019d3470ecf43a2a5f,owl#intersectionOf,N2a3bb498e9e44b0c8431ccbfd887b1a8
GO_0004527,oboInOwl#hasAlternativeId,GO:0008857
GO_0006308,rdf-schema#subClassOf,GO_0006259
GO_0009277,rdf-schema#subClassOf,GO_0005618
GO_0150174,owl#equivalentClass,N46164ba2a7fe41e996befd02da828277
N637c1e72e78d494a95810c27169ea7d1,owl#onProperty,RO_0002212
GO_0098935,oboInOwl#inSubset,go#goslim_synapse
GO_0051651,rdf-schema#subClassOf,GO_0051235
GO_1904205,rdf-schema#subClassOf,N314ac4aa84b445478402a91df83eeb8c
N7f559708fe1a4f779ba5ee724a36201c,22-rdf-syntax-ns#first,GO_0032991
GO_0055085,rdf-schema#subClassOf,GO_0009987
GO_0010758,rdf-schema#subClassOf,GO_0002688
N8a7a94f3486a4006aafeeb591fda8b5c,owl#intersectionOf,N1b0665bead15439dbe5820954608d34a
GO_0035724,rdf-schema#subClassOf,GO_0009101
GO_0150175,owl#equivalentClass,Nacbcf609ccf7446181dc88d12f8b61fa
Nfb768a28ec904d43ab67edb8a97d476b,owl#onProperty,BFO_0000050
GO_1902834,rdf-schema#subClassOf,GO_0010958
GO_0052906,rdf-schema#subClassOf,GO_0016423
Nde7599b357c749bd92ac396e6175d615,owl#onProperty,RO_0002213
GO_0006885,rdf-schema#subClassOf,GO_0055080
Nd22c838b223a4c8782ccb0495a12e428,owl#intersectionOf,Ne92e144eb8714aba97ec42cb61b07cdf
GO_1901068,rdf-schema#subClassOf,GO_0046128
GO_1903747,rdf-schema#subClassOf,Nd0a9896e4cf642318f3c91abb9749557
GO_0006222,rdf-schema#subClassOf,GO_0009174
GO_0044601,rdf-schema#subClassOf,GO_0036211
N99f1717f385b4ed7a8f0cbe4122ea39e,22-rdf-syntax-ns#rest,22-rdf-syntax-ns#nil
GO_0006897,oboInOwl#hasAlternativeId,GO:0098701
N0df0266d48674a72b5559f8aecb5f0f3,22-rdf-syntax-ns#first,Nd674500e8270490482a542cd7292fd38
Nc683d8e2194746089206fe44fa501deb,owl#onProperty,BFO_0000050
GO_0022417,rdf-schema#subClassOf,GO_0051604
GO_1901740,rdf-schema#subClassOf,GO_0034242
N8ee67978981c48519a86043306d15810,22-rdf-syntax-ns#first,GO_0016477
N7d644292ff464dae809bbc3549c042cb,owl#onProperty,RO_0002211
GO_0009966,rdf-schema#subClassOf,N2d047be47ed74dd7862e78b448933fce
GO_1902042,rdf-schema#subClassOf,GO_1902041
GO_0042594,rdf-schema#subClassOf,GO_0031667
N20c808a49e8040d8ae4720e7fb061d46,22-rdf-syntax-ns#first,GO_0086001
Nf7077ab70650486d99af412d9b11040b,owl#onProperty,RO_0002211
GO_0042219,rdf-schema#subClassOf,GO_0006575
N69d31113e1e24fb9af16f69a50f9f128,22-rdf-syntax-ns#first,GO_0065007
GO_1903035,rdf-schema#subClassOf,GO_0048585
GO_0015166,rdf-schema#subClassOf,GO_1901618
Nbee84eeac29a456fb3ed13ad25f9bb3f,22-rdf-syntax-ns#first,GO_0065007
GO_0035168,rdf-schema#subClassOf,N4f629412a53e464a834783cb86755c78
GO_0051165,rdf-schema#subClassOf,GO_0072524
GO_0050378,rdf-schema#subClassOf,GO_0016857
Nf0bff7e6dfe64bc7bc5354236f14ac4b,owl#onProperty,BFO_0000050
GO_0009050,rdf-schema#subClassOf,GO_1901565
GO_0047952,oboInOwl#hasAlternativeId,GO:0036439
GO_0120159,rdf-schema#subClassOf,GO_0140098
